QtdDependentes,NivelDeEducacao,EstaEmpregado,RendaAnual,ValorDoEmprestimo,PeriodoDePagamento,ScoreCivil,ValorPossesImobiliarias,ValorPossesComerciais,ValorPossesLuxuosas,ValorPossesFinanceiras,StatusDoEmprestimo
4,0,0,-0.38388484694630715,-0.47729826447140206,20,544,-0.5023476474423724,-0.40864004493240214,-0.4397440901815245,0.011498542568453752,0
2,0,0,-1.6530014254280034,-1.553316424939601,6,425,-1.0401646857130438,-1.0746158788131692,-1.563747297843934,-1.47219925512457,0
2,0,1,-1.1816152677062306,-1.093767002239641,18,321,-0.8445948536146178,-0.47999459856248433,-1.0852112787401358,-1.0618147578903294,0
2,1,1,0.4138455738136163,0.07191933826757443,8,758,0.27993168095133153,-0.19457638404215555,-0.17265421905382325,0.7375634222905717,1
5,1,1,0.8489712578644836,0.5314687609675344,10,373,0.524393971074364,-0.028082425571963766,0.5173279480260716,1.8108767227493547,0
3,0,1,-1.689261899098909,-1.6093590374639863,6,876,-1.1216521157540547,-1.1221855812332242,-1.5303610639529712,-1.4406312168757822,1
2,0,0,-0.23884295226268468,-0.04016588678119628,10,594,0.6873688311563857,-0.9794764739730597,-0.09475300664157706,0.1377706955636047,1
3,0,0,0.7401898368517668,0.3969664909090095,18,837,-0.7142149655490005,0.733032813148913,0.06104941818291534,0.26404284855875565,1
0,0,1,-0.02128011023725102,0.18400456331634515,4,600,0.6384763731317792,-0.6227037058226488,-0.31732789924799476,0.5165871545490576,1
4,1,0,0.45010604748452193,-0.2755448593836148,20,547,1.1436984393860463,1.4227934982397075,0.2613668215286913,0.9901077282808736,0
1,0,0,-0.3113638996044959,0.10554490578220564,12,431,0.4103115690169489,0.5903237058887486,0.038791928922273566,0.26404284855875565,0
0,0,1,0.8489712578644836,0.8677244361138465,12,851,-0.6327275355079897,-0.33728549130231994,1.1071514134330787,0.1377706955636047,1
4,0,1,1.5379202576116902,1.4841931738820855,12,760,2.610472180124241,1.161160134929406,0.8289327976750565,2.536941602471473,1
0,0,0,-1.507959530744381,-1.396397109871322,2,716,-1.056462171721246,-0.8605522179229227,-1.3077861713465535,-1.4090631786269945,1
4,0,0,-0.7464895836553632,-0.41004712944213967,10,744,-0.09491049723731824,-0.19457638404215555,-0.8403788968730764,-1.0302467196415415,1
3,0,0,1.1390550472317285,0.7556392110650758,4,740,2.480092292058624,-0.26593093767223774,0.22798058763772863,1.5899004550078406,1
4,1,1,1.5379202576116902,1.6299039664454873,14,517,-0.371967759376755,-1.1459704324432516,2.075352196270996,1.653036531505416,0
3,0,1,-0.673968636313552,-0.9592647321811162,18,895,-0.7957023955900113,-0.33728549130231994,-0.48425906870280805,-0.2094777251730604,1
3,0,1,0.7401898368517668,0.06071081576269736,20,315,2.0726551418535695,0.6616782595188307,0.1723368644861242,0.3271789250563311,0
4,0,0,-0.38388484694630715,-0.6790516695591894,14,527,-0.42086021740136154,0.019487276848091033,0.0054056950313109125,-0.5567261459097255,0
3,1,0,0.19628273178818265,0.5538858059772885,14,853,0.019171904820096907,-0.4324248961424295,0.07217816281323623,-0.5567261459097255,1
0,1,0,0.5951479421681444,-0.12983406682021287,20,747,-0.5838350774833831,-0.5751340034025939,1.0069927117601907,0.35874696330511885,1
4,1,1,0.5951479421681444,0.6323454635114281,8,856,1.8933827957633458,0.13841153289822802,0.027663184291952685,1.432060263763902,1
3,1,0,1.3203574155862565,0.9798096611626173,4,324,1.0785084953532376,-0.24214608646221036,1.5189149647549514,-0.17790968692427267,0
5,1,0,1.0665340998899173,1.5402357864064709,12,812,0.8014512332138009,2.279048141800694,1.6858461342097646,2.15812514348602,1
5,1,1,0.6676688895099556,0.8677244361138465,2,804,-0.6001325634915854,1.8271359688101734,0.37265426783190014,1.5899004550078406,1
4,1,0,-1.5442200044152867,-1.4636482449005843,8,874,-0.9097847976474265,-0.9081219203429776,-1.5081035746923295,-1.4406312168757822,1
2,0,1,-0.4201453206172127,-0.5445493995006645,12,516,-0.7794049095818092,-0.14700668162210076,-0.07249551738093529,0.07463461906602922,0
5,1,1,0.7039293631808612,0.38575796840413246,4,402,0.8829386632548116,1.9698450760703377,0.9290914993479444,0.3903150015539066,0
1,1,1,-0.45640579428811834,-0.2755448593836148,12,330,-0.6164300494997875,-0.9081219203429776,-0.4953878133331289,-0.6514302606560888,0
1,1,0,1.0665340998899173,1.0246437511821256,12,867,2.1704400579027827,1.2325146885594884,1.7637473466220108,1.432060263763902,1
4,1,1,1.3928783629280679,2.167913046679587,16,844,1.8770853097551436,1.4703632006597624,0.6508728835899222,1.8424447609981425,1
5,0,1,-0.6014476889717408,-0.7911368946079601,8,310,-0.6816199935325962,-0.21836123525218296,-0.7290914505698676,-0.2094777251730604,0
4,0,0,0.3050641528008995,-0.0737914542958275,20,535,0.4917989990579597,-0.19457638404215555,0.6953878621112058,-0.4620220311633623,0
1,1,1,0.8852317315353893,1.6411124889503645,16,323,0.45920402704155533,-0.09943697920204596,1.6190736664278393,1.0216757665296614,0
1,1,0,1.175315520902634,1.2039801112601587,4,686,-0.8445948536146178,0.257335788948365,0.27249556615901216,-0.14634164867548494,1
0,0,1,-0.6014476889717408,-0.5893834895201728,8,465,-0.17639792727832906,-0.9794764739730597,-0.5732890257453751,-0.9039745666463906,0
4,1,1,0.12376178444637143,-0.466089741966525,12,547,-1.0075697136966395,1.2800843909795432,-0.3618428777692783,0.26404284855875565,0
1,0,0,0.26880367912999387,0.475426148443149,12,649,0.36141911099234236,1.2800843909795432,0.1723368644861242,-0.1147736104266972,1
2,0,0,1.465399310269879,1.8092403265235206,14,670,2.3008199459684,0.13841153289822802,1.8082623251432943,2.536941602471473,1
3,1,0,0.34132462647180506,-0.051374409286073355,10,408,-0.7794049095818092,0.06705697926814583,0.9068340100873027,-0.36731791641699907,0
2,0,0,0.16002225811727702,-0.33158747190800014,6,303,1.2740783274516636,1.0422358788792692,0.06104941818291534,0.6428593075442085,0
0,1,0,1.7554830996371238,2.2351641817088495,14,497,-0.6816199935325962,-0.6227037058226488,0.9958639671298697,1.4951963402614774,0
4,1,1,1.7554830996371238,2.15670452417471,14,740,-0.1112079832455204,2.8736694220513788,1.3631125399304589,0.07463461906602922,1
4,0,1,-0.4201453206172127,-0.7463028045884518,4,309,0.6058814011153748,-0.21836123525218296,-0.5176453025937707,-0.49359006941215006,0
3,1,1,-0.8915314783389857,-0.8695965521420995,6,420,-0.5512401054669789,-0.3610703425123473,-0.684576472048584,-0.5882941841585132,0
1,1,0,-1.1090943203644192,-0.9928902996957474,20,540,-0.9912722276884373,-0.8129825155028679,-1.174241235782703,-1.1249508343879049,0
5,1,1,-0.20258247859177908,-0.47729826447140206,20,806,0.4103115690169489,-0.2897157888822651,-0.45087283481184537,-0.746134375402452,1
4,1,1,-1.2903966887189473,-1.3403544973469366,6,723,-0.5512401054669789,-1.1459704324432516,-1.1297262572614195,-1.0302467196415415,1
5,0,1,-0.6377081626426464,-0.3427959944128772,16,565,0.1495517928857142,-0.5037794497725118,-0.6289327488969796,-0.9671106431439661,1
1,1,1,-0.673968636313552,-0.634217579539681,16,374,-0.7794049095818092,-0.31350064009229256,-0.8626363861337182,-0.4304539929145746,0
4,1,0,-0.16632200492087346,-0.5557579220055415,10,509,0.6384763731317792,-0.40864004493240214,-0.295070409987353,-0.6829982989048765,0
3,0,1,1.5741807312825957,0.9686011386577401,16,728,-0.6001325634915854,1.208729837349461,1.3853700291911006,1.5583324167590529,1
2,1,0,0.7039293631808612,0.3745494458992554,20,396,1.3718632435008766,-0.12322183041207337,0.8957052654569817,0.16933873381239245,0
0,0,1,-0.38388484694630715,-0.7014687145689436,2,667,-0.46975267542596805,0.42382974741855683,-0.15039672979318147,-0.9039745666463906,1
5,0,0,-0.6377081626426464,-0.8359709846274683,12,583,0.36141911099234236,0.16219638410825543,-0.4731303240724872,-0.39888595466578686,1
1,0,1,0.23254320545908824,0.6995965985406905,10,459,0.4103115690169489,-0.8129825155028679,-0.10588175127189794,1.0216757665296614,0
4,0,1,-0.45640579428811834,-0.33158747190800014,18,635,-0.17639792727832906,0.376260044998502,-0.40635785629056187,-0.05163753392912172,1
3,0,0,1.2478364682444454,1.3833164713381918,12,604,2.317117431976602,0.9470964740391595,0.9847352224995488,-0.05163753392912172,1
0,0,1,-0.2751034259335903,-0.6678431470543122,14,796,-0.6816199935325962,-0.7654128130828132,-0.17265421905382325,-0.020069495680333987,1
4,1,0,-0.4201453206172127,-0.7126772370738206,10,416,-0.1601004412701269,-0.0042975743619363665,0.0054056950313109125,-0.24104576342184814,0
3,1,0,-0.6377081626426464,-0.7463028045884518,8,311,-0.371967759376755,0.1859812353182828,-0.4620015794421663,-1.0302467196415415,0
1,1,0,1.7192226259662182,2.1342874791649558,10,833,2.8386369842390717,2.707175463581187,1.4966574754943096,0.5481551927978453,1
1,0,1,-0.23884295226268468,-0.6118005345299269,6,543,0.03546939082829907,0.09084183047817322,-0.005723049599009974,-0.2094777251730604,0
5,1,1,1.1390550472317285,0.6099284185016739,18,751,-0.9097847976474265,0.733032813148913,1.8750347929252198,0.8006994987881472,1
5,0,1,1.6104412049535015,0.9349755711431089,14,885,1.5837305616075048,-0.8605522179229227,2.231154621095488,-0.05163753392912172,1
4,0,1,1.1390550472317285,0.5090517159577802,6,346,0.10065933486110773,1.0660207300892965,1.6079449217975184,-0.1147736104266972,0
4,1,0,0.5588874684972387,-0.04016588678119628,4,588,0.5080964850661619,1.1135904325093513,0.8845765208266608,0.4850191163002698,1
2,1,0,1.6104412049535015,0.9237670486382319,4,488,2.105250113869974,-0.31350064009229256,1.5300437093852721,1.905580837495718,0
1,0,1,-0.85527100466808,-0.9256391646664849,20,765,-0.8282973676064157,-1.0984007300231966,-1.074082534109815,-1.1249508343879049,1
3,0,1,1.1027945735608229,1.2039801112601587,6,337,0.2636341949431294,-1.0270461763931145,0.4505554802441463,1.5583324167590529,0
1,1,0,-0.09380105757906224,-0.623009057034804,8,515,-1.0075697136966395,-0.028082425571963766,-0.027980538859651745,0.26404284855875565,0
2,1,1,0.9577526788772005,0.8340988685992153,12,555,-0.8282973676064157,2.1363390345405295,0.3170105446802957,0.705995384041784,1
1,1,1,0.6676688895099556,1.3833164713381918,2,702,-0.42086021740136154,-0.5751340034025939,1.3631125399304589,0.45345107805148205,1
2,0,1,0.5951479421681444,0.24004717584073051,2,457,-1.154247087770459,-0.7178431106627583,0.9402202439782653,0.579723231046633,0
2,1,0,1.175315520902634,1.3833164713381918,10,425,0.6873688311563857,0.019487276848091033,1.6079449217975184,-0.1147736104266972,0
1,1,1,-0.20258247859177908,-0.28675338188849187,6,583,-0.7794049095818092,0.733032813148913,0.2613668215286913,0.5481551927978453,1
1,0,0,1.2115759945735398,1.6074869214357332,6,877,1.0622110093450354,1.208729837349461,1.8527773036645778,1.4636283020126897,1
0,1,0,1.5379202576116902,2.4257090642917594,14,522,0.5406914570825662,0.11462668168820063,0.8400615423053773,2.631645717217836,0
5,0,1,-0.8190105309971745,-0.6902601920640664,20,687,-0.7468099375654048,-0.8605522179229227,-0.6511902381576213,-1.1249508343879049,1
0,1,0,0.4138455738136163,0.9798096611626173,20,856,-0.6327275355079897,0.09084183047817322,0.3170105446802957,0.4850191163002698,1
4,0,1,1.5016597839407846,2.033410776621062,8,543,1.3881607295090788,2.279048141800694,0.5173279480260716,2.0002849522420814,0
5,0,1,0.9577526788772005,0.06071081576269736,14,576,-0.7957023955900113,-0.47999459856248433,1.073765179542116,-0.05163753392912172,1
2,0,0,0.812710784193578,0.24004717584073051,10,856,1.7793003937059306,1.8747056712302281,0.10556439670419888,0.35874696330511885,1
0,1,1,-0.85527100466808,-0.7463028045884518,8,722,-0.6001325634915854,-0.14700668162210076,-0.8626363861337182,-0.5251581076609377,1
4,1,1,0.5588874684972387,0.5987198959967968,12,653,1.8607878237469415,-0.8129825155028679,0.9958639671298697,0.4850191163002698,1
5,1,0,1.4291388365989734,2.3136238392429886,16,480,1.6326230196321112,1.5417177542898446,1.1516663919543622,0.011498542568453752,0
2,1,1,0.16002225811727702,-0.06258293179095042,14,477,0.4917989990579597,-0.9794764739730597,-0.41748660092088274,0.20090677206118018,0
0,1,0,-1.689261899098909,-1.6093590374639863,2,885,-1.1379496017622568,-1.0508310276031418,-1.5748760424742547,-1.47219925512457,1
0,0,0,1.2478364682444454,0.5314687609675344,18,530,1.600028047615707,-0.2897157888822651,1.0403789456511532,2.3475333729787464,0
3,1,0,1.2115759945735398,0.26246422085048465,8,870,-0.4045627313931594,0.9470964740391595,0.383783012462221,1.6214684932566283,1
4,0,0,-1.1816152677062306,-1.0377243897152557,8,395,-0.7305124515572027,-0.9556916227630323,-1.26327119282527,-0.7777024136512397,0
2,0,0,-1.2541362150480417,-1.1946437047835345,16,771,-0.763107423573607,-0.9556916227630323,-1.0184388109582105,-1.1880869108854804,1
1,0,1,-1.7255223727698148,-1.6093590374639863,2,579,-1.0890571437376504,-1.1221855812332242,-1.5971335317348967,-1.5037672933733577,1
1,1,1,-1.4354385834025698,-1.25068631730792,14,798,-0.8445948536146178,-1.0984007300231966,-1.2298849589343073,-1.0933827961391172,1
3,0,1,1.3928783629280679,1.1479374987357733,8,473,1.6326230196321112,-1.003261325183087,1.062636434911795,2.379101411227534,0
0,1,1,-1.4354385834025698,-1.3067289298323053,8,304,-1.0890571437376504,-1.003261325183087,-1.2410137035646283,-1.3143590638806313,0
0,0,1,1.3203574155862565,0.9125585261333548,14,678,1.8933827957633458,2.754745166001242,0.8957052654569817,2.2528292582323832,1
5,1,1,-0.9277919520098913,-0.6678431470543122,2,745,-0.8934873116392243,-0.6702734082427035,-0.6289327488969796,-0.8724065283976029,1
1,1,0,-0.9277919520098913,-0.6678431470543122,8,835,-0.7794049095818092,-0.8605522179229227,-1.0406963002188523,-1.1880869108854804,1
5,0,1,0.3775851001427107,-0.309170426898246,20,848,1.0948059813614397,-0.0042975743619363665,0.35039677857125834,-0.39888595466578686,1
5,0,0,0.9577526788772005,0.16158751830659102,18,872,-0.3393727873603507,-0.6940582594527309,0.6508728835899222,0.04306658081724149,1
3,0,0,1.1027945735608229,0.5875113734919197,10,608,0.426609055025151,2.5406815051109954,1.2518250936272501,0.10620265731481696,1
0,1,1,0.16002225811727702,0.5202602384626573,16,758,-0.7468099375654048,-0.5037794497725118,0.383783012462221,0.35874696330511885,1
0,0,1,-1.2903966887189473,-1.25068631730792,4,841,-0.6816199935325962,-0.9081219203429776,-1.1408550018917403,-1.219654949134268,1
0,0,1,-1.507959530744381,-1.3739800648615679,2,618,-1.1216521157540547,-0.8605522179229227,-1.4302023622800832,-1.3774951403782068,1
4,1,1,-1.689261899098909,-1.542107902434724,4,457,-1.056462171721246,-1.1221855812332242,-1.5303610639529712,-1.4090631786269945,1
0,1,0,-0.3113638996044959,-0.051374409286073355,4,844,-0.7305124515572027,0.28112064015839244,-0.5510315364847334,-0.2094777251730604,1
2,0,0,-1.2541362150480417,-1.2394777948030429,4,776,-0.7142149655490005,-1.1459704324432516,-1.062953789479494,-1.0933827961391172,1
1,0,0,-0.13006153124996786,-0.10741702181045872,8,520,0.9970210653122268,0.376260044998502,-0.5621602811150542,-0.8408384901488152,0
1,1,1,-0.6014476889717408,-0.8247624621225913,12,648,-0.12750546925372258,-0.7416279618727857,-0.684576472048584,-1.0302467196415415,1
4,0,1,1.0665340998899173,1.8540744165430287,10,654,1.518540617574696,2.4693269514809133,1.173923881215004,0.04306658081724149,1
0,0,0,1.1390550472317285,1.3048568138040524,20,342,-0.22529038530293558,0.1859812353182828,0.9847352224995488,0.2956108868075434,0
5,0,0,-1.4716990570734754,-1.3515630198518136,16,808,-0.8282973676064157,-0.9319067715530049,-1.3077861713465535,-1.2827910256318436,1
1,1,1,-0.02128011023725102,0.03829377075294322,10,429,-0.24158787131113774,0.5903237058887486,-0.050238028120293515,-0.49359006941215006,0
3,1,1,0.4138455738136163,0.3633409233943783,14,538,0.7525587751891943,-0.14700668162210076,0.15007937522548243,0.8322675370369349,0
3,0,0,-0.16632200492087346,0.17279604081146807,6,533,-0.8771898256310221,0.1859812353182828,-0.295070409987353,-0.3041818399194236,0
2,1,1,-0.7464895836553632,-0.8471795071323455,8,394,0.08436184885290557,-0.5275643009825391,-0.7958639183517928,-0.27261380167063587,0
1,0,0,1.0665340998899173,1.6186954439406103,2,771,1.69781296366492,1.8984905224402555,0.6174866496989596,-0.27261380167063587,1
5,1,1,-0.3113638996044959,-0.5333408769957875,4,792,-0.45345518941776586,0.3049054913684198,-0.6957052166789048,0.011498542568453752,1
5,0,1,0.9940131525481061,0.07191933826757443,8,407,-0.1112079832455204,1.0184510276692418,1.274082582887892,-0.08320557217790946,0
0,0,0,0.23254320545908824,0.4978431934529032,18,544,-0.12750546925372258,-0.47999459856248433,0.5618429265473552,0.4850191163002698,0
5,1,0,1.465399310269879,0.3521324008895012,18,509,2.8386369842390717,0.09084183047817322,0.5729716711776761,0.3903150015539066,0
4,0,1,0.5226269948263331,0.3969664909090095,16,320,1.714110449673122,-0.2897157888822651,-0.10588175127189794,1.0848118430272369,0
4,1,0,0.7039293631808612,-0.01774884177144214,2,496,0.7851537472055986,0.5189691522586664,0.07217816281323623,-0.27261380167063587,0
3,0,0,1.5016597839407846,1.4057335163479459,18,652,0.21474173691852289,0.5903237058887486,1.8750347929252198,0.6112912692954208,1
2,1,1,-1.3991781097316642,-1.25068631730792,2,806,-0.7305124515572027,-0.9556916227630323,-1.3300436606071953,-1.3774951403782068,1
4,0,0,-1.1816152677062306,-1.1610181372689035,12,821,-0.6490250215161919,-0.6940582594527309,-1.1074687680007775,-1.0618147578903294,1
5,1,1,1.5379202576116902,1.562652831416225,20,618,1.1599959253942485,1.4227934982397075,2.1198671747922795,1.8108767227493547,1
2,0,1,1.2115759945735398,0.6435539860163051,12,729,2.480092292058624,0.9946661764592144,1.841648559034257,1.1163798812760246,1
5,0,1,0.014980363433654591,-0.47729826447140206,6,839,0.8829386632548116,0.8995267716191048,0.5507141819170343,-0.4304539929145746,1
3,1,0,-1.0003128993517025,-0.948056209676239,2,318,-0.9423797696638309,-0.6464885570326762,-1.174241235782703,-1.0618147578903294,0
2,1,0,-0.16632200492087346,-0.5893834895201728,16,404,-0.8771898256310221,0.28112064015839244,0.2391093322680495,-0.6829982989048765,0
5,0,1,-0.3113638996044959,-0.6566346245494352,6,581,-0.09491049723731824,-0.7891976642928406,-0.39522911166024094,-0.4620220311633623,1
1,0,0,-0.7827500573262688,-0.9032221196567308,18,596,0.11695682086930989,-1.0508310276031418,-0.8403788968730764,-1.0618147578903294,1
1,0,0,0.5951479421681444,0.6547625085211821,4,415,0.915533635271216,1.6844268615500089,0.3170105446802957,-0.3041818399194236,1
3,0,1,-0.6377081626426464,-0.8583880296372225,6,728,-0.3882652453849572,-0.6702734082427035,-0.7624776844608302,-0.08320557217790946,1
0,0,0,0.4863665211554275,-0.17466815683972114,2,666,0.2636341949431294,-0.19457638404215555,-0.07249551738093529,0.011498542568453752,1
2,1,0,-0.09380105757906224,0.31850683337487,14,675,-0.22529038530293558,0.5665388546787212,-0.19491170831446503,0.5165871545490576,1
0,1,0,-0.3113638996044959,0.06071081576269736,16,304,-0.6816199935325962,0.09084183047817322,0.15007937522548243,-0.5567261459097255,0
5,1,1,0.7764503105226724,0.07191933826757443,4,474,0.06806436284470341,0.9946661764592144,0.8400615423053773,1.432060263763902,0
4,1,1,-0.02128011023725102,-0.5221323544909103,18,370,0.6058814011153748,-0.6227037058226488,-0.12813924053253972,0.5481551927978453,0
4,1,0,0.23254320545908824,0.6099284185016739,20,596,-0.3393727873603507,1.4465783494497348,-0.23942668683574858,0.9585396900320858,1
4,1,0,-0.5651872153008352,-0.7350942820835747,2,567,-0.24158787131113774,-0.6940582594527309,-0.5176453025937707,-0.6829982989048765,1
3,0,0,-0.16632200492087346,0.13917047329683685,16,671,0.5406914570825662,-0.2897157888822651,-0.2728129207267112,0.2956108868075434,1
2,1,0,-1.689261899098909,-1.575733469949355,18,819,-1.1216521157540547,-1.0746158788131692,-1.552618553213613,-1.4090631786269945,1
5,0,1,0.9577526788772005,0.9125585261333548,10,829,-0.665322507524394,0.5903237058887486,0.30588180004997484,0.7691314605393594,1
5,1,0,-1.6167409517570979,-1.5308993799298467,12,454,-0.9423797696638309,-1.0270461763931145,-1.5414898085832922,-1.4406312168757822,0
0,1,1,0.34132462647180506,0.03829377075294322,16,399,1.3066732994680679,-0.38485519372237476,-0.295070409987353,0.5165871545490576,0
0,1,0,0.7764503105226724,0.6547625085211821,10,784,0.37771659700054455,1.565502605499872,1.452142496973026,1.1795159577736,1
2,0,1,1.284096941915351,1.3496909038235605,6,538,2.3008199459684,2.754745166001242,0.7399028406324893,-0.08320557217790946,0
0,1,1,0.5226269948263331,0.22883865333585343,16,759,1.4696481595500896,0.5427540034686938,0.038791928922273566,-0.5567261459097255,1
2,1,0,0.7764503105226724,0.7332221660553216,12,699,0.6873688311563857,2.04119962970042,0.8623190315660191,-0.020069495680333987,1
5,0,0,-1.145354794035325,-1.0601414347250098,14,347,-0.5512401054669789,-0.8367673667128953,-1.1074687680007775,-0.9986786813927538,0
3,0,1,0.5951479421681444,1.1591460212406504,20,598,0.9644260932958225,-0.2897157888822651,0.6508728835899222,1.1795159577736,1
4,1,1,1.3928783629280679,1.3721079488333148,2,406,1.4859456455582918,0.3286903425784472,1.2518250936272501,0.2956108868075434,1
2,0,0,-0.05754058390815663,0.10554490578220564,20,860,-0.8934873116392243,-0.3610703425123473,-0.16152547442350237,0.07463461906602922,1
5,1,1,-0.20258247859177908,0.18400456331634515,10,806,-0.6001325634915854,-0.09943697920204596,-0.40635785629056187,-0.6514302606560888,1
0,0,0,-1.0728338466935137,-0.8920135971518537,2,448,-0.7305124515572027,-0.24214608646221036,-0.8626363861337182,-1.0302467196415415,1
2,1,0,0.6676688895099556,0.8677244361138465,20,393,-0.8282973676064157,-0.6227037058226488,0.6063579050686387,1.0532438047784491,0
5,0,1,0.5951479421681444,0.1279619507919598,12,811,0.9644260932958225,0.043272128058118434,-0.01685179422933086,0.04306658081724149,1
2,1,0,-0.6014476889717408,-0.779928372103083,20,829,-0.3882652453849572,-0.6464885570326762,-0.18378296368414415,-0.7145663371536642,1
3,0,0,0.8852317315353893,0.9573926161528631,16,700,1.9748702258043567,-0.4324248961424295,0.6508728835899222,1.2742200725199633,1
0,0,1,-0.16632200492087346,-0.2755448593836148,18,719,0.5080964850661619,-1.0984007300231966,-0.6289327488969796,-0.5567261459097255,1
1,0,1,1.646701678624407,1.7531977139991353,12,430,-0.29048032933574425,0.7568176643589404,1.7748760912523318,1.779308684500567,0
1,1,0,-1.507959530744381,-1.3291459748420595,4,338,-1.0238671997048416,-0.9081219203429776,-1.363429894498158,-1.4090631786269945,1
2,1,0,-0.3476243732754015,-0.20829372435435237,4,695,-0.12750546925372258,0.49518430104863903,0.06104941818291534,-0.17790968692427267,1
2,0,0,0.7401898368517668,1.2151886337650357,18,374,-0.6164300494997875,2.112554183330502,0.0054056950313109125,-0.1147736104266972,0
3,1,0,-0.5289267416299296,-0.7126772370738206,18,609,0.019171904820096907,-1.1459704324432516,-0.23942668683574858,-0.746134375402452,1
3,1,1,1.7192226259662182,2.3696664517673742,6,631,-0.6001325634915854,0.16219638410825543,1.5189149647549514,0.8322675370369349,1
0,0,0,-0.5651872153008352,-0.45488121946164795,6,439,-0.3067778153439464,-0.8129825155028679,-0.3618428777692783,-0.9355426048951784,0
1,1,1,-0.13006153124996786,-0.152251111829967,20,837,-0.25788535731933987,0.6854631107288582,-0.32845664387831564,-0.746134375402452,1
4,1,0,-0.4201453206172127,-0.4997153094811562,10,833,0.05176687683650124,-0.5513491521925665,-0.08362426201125617,-0.2094777251730604,1
4,0,1,-0.2751034259335903,-0.5893834895201728,20,863,0.03546939082829907,-0.9319067715530049,-0.6400614935273005,-0.4620220311633623,1
2,1,0,-0.8915314783389857,-0.6902601920640664,4,684,-1.170544573778661,-1.003261325183087,-0.5732890257453751,-0.7145663371536642,1
0,0,1,0.7401898368517668,1.091894886211388,6,542,-0.12750546925372258,-0.5275643009825391,1.073765179542116,-0.05163753392912172,0
1,0,0,0.12376178444637143,-0.3764215619275084,8,753,0.45920402704155533,-0.14700668162210076,-0.050238028120293515,-0.5882941841585132,1
0,0,0,0.5226269948263331,-0.0737914542958275,2,512,-0.9097847976474265,1.0422358788792692,0.9179627547176236,-0.4304539929145746,0
3,0,0,-0.5651872153008352,-0.7575113270933289,12,385,-0.17639792727832906,-0.19457638404215555,-0.4620015794421663,-0.27261380167063587,0
4,0,0,0.6314084158390499,0.4418005809285178,2,749,1.3718632435008766,0.733032813148913,0.5618429265473552,1.1795159577736,1
1,0,1,-0.13006153124996786,-0.5333408769957875,4,618,-0.8119998815982135,-1.1221855812332242,-0.2171691975751068,-0.17790968692427267,1
4,1,1,-1.4716990570734754,-1.385188587366445,4,583,-0.958677255672033,-0.9556916227630323,-1.452459851540725,-1.1880869108854804,1
0,1,0,0.0512408371045602,0.5650943284821656,18,655,-0.45345518941776586,-1.1459704324432516,0.2502380768983704,0.705995384041784,1
0,0,1,0.7401898368517668,0.6771795535309363,20,380,0.7525587751891943,1.4227934982397075,0.6953878621112058,0.4218830398026943,0
3,1,1,-0.3113638996044959,-0.01774884177144214,6,679,-0.09491049723731824,-0.26593093767223774,-0.48425906870280805,0.23247481030996792,1
2,1,0,-0.13006153124996786,-0.006540319266565068,6,410,0.9318311212794181,0.4713994498386116,0.13895063059516155,0.2956108868075434,0
2,1,1,-0.49266626795902396,-0.3764215619275084,8,590,-0.9097847976474265,0.09084183047817322,-0.4397440901815245,-0.5882941841585132,1
5,1,0,0.34132462647180506,-0.11862554431533578,14,397,0.8503436912384074,-1.003261325183087,0.6174866496989596,-0.5882941841585132,0
2,1,0,-1.5804804780861923,-1.4300226773859532,16,425,-1.0238671997048416,-1.0270461763931145,-1.3968161283891207,-1.4406312168757822,0
0,1,0,-0.02128011023725102,0.17279604081146807,2,383,-0.6327275355079897,-0.31350064009229256,0.0165344396616318,0.2956108868075434,1
5,1,1,0.5226269948263331,1.0134352286772483,6,406,1.2251858694270572,1.803351117600146,1.173923881215004,-0.17790968692427267,0
2,1,0,0.7401898368517668,0.5538858059772885,10,563,-0.5349426194587767,1.089805581299324,0.8845765208266608,0.9901077282808736,1
3,1,1,0.6314084158390499,-0.16345963433484406,14,782,-0.371967759376755,-0.19457638404215555,1.2184388597362874,1.4951963402614774,1
1,0,1,-1.507959530744381,-1.418814154881076,4,852,-1.0238671997048416,-1.0984007300231966,-1.4079448730194415,-1.219654949134268,1
5,0,0,0.9577526788772005,1.4505676063674542,2,753,1.8281928517305372,1.7557814151800912,0.22798058763772863,0.9901077282808736,1
5,1,1,-0.6377081626426464,-0.8135539396177143,4,489,-0.3556702733685529,-0.45620974735245695,-0.4731303240724872,-0.9355426048951784,0
2,0,1,-0.02128011023725102,-0.11862554431533578,2,586,0.4429065410333532,-0.8129825155028679,-0.5510315364847334,0.6744273457929962,1
3,0,0,0.812710784193578,0.6659710310260593,16,560,-0.8282973676064157,1.39900864702968,0.6953878621112058,-0.39888595466578686,1
3,1,0,0.23254320545908824,0.6435539860163051,6,487,-0.12750546925372258,1.161160134929406,0.5952291604383179,-0.24104576342184814,0
4,1,1,0.8489712578644836,0.38575796840413246,8,434,0.45920402704155533,-0.45620974735245695,1.3297263060394964,0.579723231046633,0
4,0,0,-0.6014476889717408,-0.8808050746469767,20,504,0.1658492788939164,-0.38485519372237476,-0.8403788968730764,-0.746134375402452,0
3,0,1,1.1390550472317285,0.9461840936479861,20,657,1.3881607295090788,-0.45620974735245695,1.4743999862336679,0.4218830398026943,1
